Student ID,Study Hours per Week,Attendance Rate,Previous Grades,Participation in Extracurricular Activities,Parent Education Level,Passed,Sesotho,English,Maths
S27824,8.4,97.7,58.3,No,Bachelor,Yes,56.71739492998157,63.96471135967073,56.06594220697635
S27825,6.9,64.1,80.0,Yes,Associate,Yes,76.86529682224464,77.28731497902284,84.98959320581666
S27826,7.6,96.2,49.7,Yes,Master,Yes,47.33591302222958,54.9927762447018,44.599041334269266
S27827,17.0,62.1,34.1,No,Associate,No,41.11516713763433,30.872317231455213,23.806758764885217
S27828,9.962744375740034,51.4,83.6,Yes,Bachelor,No,91.91249382891833,77.69182190432369,89.80290524741811
S27829,19.0,58.4,65.44010682523813,No,Bachelor,Yes,74.41500000596118,61.29555753203812,64.12557473424094
S27830,15.5,88.9,79.1,No,Associate,Yes,84.55060310588756,82.5639066926305,83.8160306781727
S27831,12.3,75.27632340559882,49.5,No,Doctorate,No,51.83135629886619,47.4542595484871,44.33886966716554
S27832,2.8,104.5,64.6,Yes,Master,Yes,57.43857204033443,71.97790289837978,64.45224003519067
S27833,9.1,97.3,57.0,No,Bachelor,No,56.06237648549825,62.57231830627487,54.33954452856459
S27834,20.8,88.5,70.9,Yes,,Yes,81.68377244311844,74.26977614269337,72.8657183115677
S27835,7.8,102.6,67.1,Yes,Doctorate,Yes,64.92189210623673,74.00027763317907,67.80023281773951
S27836,17.6,51.5,75.7,No,High School,No,83.27072237386137,69.82472379390876,79.26411238155978
S27837,10.3,94.1,61.6,No,Bachelor,No,61.875179095152724,66.38270042637255,60.47987400135589
S27838,-3.4,86.5,80.8,Yes,Master,Yes,67.40928807073426,83.6710722501598,86.06461065760851
S27839,13.2,49.5,54.3,Yes,Doctorate,No,57.50242781834481,47.932895140859394,50.73912970111261
S27840,16.3,75.27632340559882,78.6,Yes,Doctorate,Yes,84.93127348089155,74.99957725415443,83.13092626738731
S27841,9.8,71.8,83.7,Yes,Master,Yes,83.45502015679727,82.90630807793927,89.92437630851498
S27842,16.2,71.3,69.1,No,Bachelor,Yes,75.26525502242706,68.16316043317251,70.45216932974587
S27843,1.7,74.2,52.0,Yes,Bachelor,No,43.660862427914566,51.794526235039825,47.65490689810025
S27844,3.1,62.6,36.2,No,High School,No,29.272178680503156,33.10291264329336,26.598741761725275
S27845,11.0,104.6,61.3,No,Bachelor,,62.324321540428436,68.69569525694666,60.079974885542164
S27846,12.4,50.3,48.6,No,Associate,Yes,50.98557363908766,42.42804600805046,43.122995338846884
S27847,16.8,50.9,57.0,No,Doctorate,No,63.78289434296139,50.97506331039469,54.33633540186964
S27848,13.2,56.1,98.1,Yes,Associate,No,100.0,93.38744664225445,100.0
S27849,4.0,62.3,61.7,No,Master,Yes,55.731854553174784,58.52300484403748,60.607379227811926
S27850,11.1,60.7,43.6,No,High School,Yes,44.66522811037193,40.032946207034094,36.45870262589774
S27851,13.0,108.6,56.0,Yes,Associate,Yes,59.003637226440745,64.3985038705131,52.98881155166324
S27852,0.6,61.8,79.6,No,Bachelor,No,70.22883000651434,76.30727488218146,84.45005391944004
S27853,9.8,72.6,68.7,Yes,High School,No,68.48183265130993,68.09211923512439,69.94095070160685
S27854,8.3,49.8,75.4,Yes,Associate,No,73.72208728030888,69.08857022427526,78.87074907693345
S27855,6.7,65.6,93.0,Yes,High School,No,89.72653463127128,90.654026039644,100.0
S27856,12.5,75.27632340559882,64.0,Yes,Bachelor,No,66.49388525876336,67.00685292498744,63.65545507616029
S27857,4.3,88.6,87.5,No,Associate,Yes,81.75159236721038,90.9023849428302,95.01297573716116
S27858,12.1,94.7,75.2,No,,Yes,77.28439756001825,80.12080722576579,78.5948719807857
S27859,12.8,55.0,56.1,Yes,Doctorate,No,58.89745564604448,51.11180716268601,53.14632674892776
S27860,15.4,61.5,86.5,No,High School,Yes,91.91881655130487,83.1331240556311,93.65523134275053
S27861,4.4,91.4,68.3,No,Doctorate,Yes,62.68290368603697,72.38811448735359,69.40795415177372
S27862,2.5,74.5,85.1,Yes,Associate,Yes,77.57382890822726,84.97912395114979,91.79459904884492
S27863,11.4,73.8,62.3,No,Doctorate,,63.69451803669506,61.99771895662169,61.39728888037575
S27864,8.6,75.27632340559882,37.5,Yes,Bachelor,Yes,36.06864383066149,40.45059531951214,28.31763055056157
S27865,24.5,94.9,32.1,Yes,,No,46.613251312468606,37.08322647864438,21.144937046537166
S27866,12.3,61.0,73.0,No,Doctorate,Yes,75.29249238121466,69.50685438409857,75.65935428224653
S27867,10.3,72.9,57.1,No,Bachelor,No,57.39080855852091,56.58149107569967,54.46434891296914
S27868,9.1,72.6,37.6,No,High School,Yes,36.735860221617926,37.000691215569745,28.48034086130653
S27869,3.9,55.6,72.7,Yes,High School,Yes,66.60969077280276,67.85625202450345,75.25001255824334
S27870,12.8,81.0,77.1,No,Doctorate,No,79.91940776477298,78.5984158985517,81.13917118895775
S27871,9.6,64.2,66.4,Yes,High School,No,66.00427486864602,63.704435920356254,66.8643997980876
S27872,9.6,74.9,62.8,No,Associate,Yes,62.40843158285282,62.77400690865102,62.07032320836623
S27873,10.5,88.0,65.44010682523813,No,Bachelor,No,65.91232345273141,68.68748181696324,69.30664897711824
S27874,11.1,75.27632340559882,62.4,Yes,Master,No,63.50606264958623,63.74293367138616,61.53122876516743
S27875,1.3,57.3,59.8,Yes,Doctorate,Yes,51.10372177041239,55.36492269327506,58.05342594369902
S27876,14.2,79.1,47.7,No,High School,Yes,51.88511503185466,48.718805775748784,41.92086542574502
S27877,5.8,77.8,44.8,No,Associate,No,40.567778125920384,45.49378101899619,38.05834594338479
S27878,9.3,63.8,65.4,No,Doctorate,No,64.70983901265687,62.59385492565487,65.54379535557327
S27879,16.4,57.7,65.44010682523813,,Bachelor,Yes,71.86963142856457,61.12435625009754,61.45626759162758
S27880,18.9,78.1,90.4,Yes,Bachelor,Yes,99.29724296135058,91.16991753665474,98.86895155338325
S27881,1.5,47.1,66.2,No,Master,No,57.697527806868045,59.21399445981639,66.59163317614767
S27882,10.2,53.6,48.8,Yes,High School,Yes,48.95122413837324,43.46023543923342,43.395951683060815
S27883,11.4,49.3,68.9,Yes,Bachelor,Yes,70.26456592583018,62.48334271491281,70.18781809983578
S27884,2.5,50.8,63.1,Yes,Master,Yes,55.56234986904277,57.04005797301051,62.47735493509417
S27885,14.0,65.4,71.4,Yes,Associate,Yes,75.41295682209083,69.00562594909444,73.5415740655983
S27886,10.6,96.2,71.6,No,Associate,Yes,72.18131338707086,76.91006494661112,73.79305972850999
S27887,11.0,87.4,53.8,Yes,Bachelor,,54.77079797847498,56.89167278930606,50.07345160419055
S27888,5.4,97.5,69.0,Yes,Doctorate,No,64.41223540829033,74.61579195204865,70.3191147472441
S27889,12.1,62.8,95.2,No,Bachelor,No,97.26443321690674,92.14604735902593,100.0
S27890,14.2,34.8,53.9,No,High School,,58.091119781949686,43.84489809161998,50.1961512094225
S27891,10.6,63.1,65.44010682523813,No,Bachelor,Yes,66.0765962438678,62.45331719803938,63.358079209912965
S27892,7.4,97.6,45.7,Yes,Bachelor,,43.13032049518473,51.33823744018122,39.2757600251796
S27893,7.8,67.1,84.0,Yes,Bachelor,No,81.81965340976818,82.03218283454393,90.32608341738054
S27894,11.1,74.6,65.44010682523813,No,High School,No,66.54208536086796,65.33098072991535,65.09428492313639
S27895,10.2,70.7,42.0,Yes,Master,No,42.24398689190315,40.92670669482515,34.33857201953364
S27896,14.5,88.9,46.8,Yes,High School,No,51.32411059559697,50.28696372879057,40.72753944814859
S27897,7.6,91.6,51.7,No,Associate,Yes,49.298708562379176,55.851906104535814,47.259565109593495
S27898,3.9,44.0,83.9,Yes,Doctorate,No,77.80809698629588,76.15438031394089,90.18719053978324
S27899,11.8,26.4,67.1,No,Doctorate,Yes,68.8969303866025,54.94900318359534,67.80436484971933
S27900,7.6,88.1,62.0,Yes,High School,No,59.61235073500648,65.27432689824003,61.01198312769424
S27901,13.9,75.27632340559882,53.9,Yes,Associate,No,57.81840974518183,52.836689560895174,50.19510178119042
S27902,10.0,88.1,65.2,Yes,Doctorate,No,65.237693152288,68.47761577931792,65.25784460836002
S27903,13.3,69.4,55.7,Yes,Bachelor,No,58.974066021824115,54.297340820384655,52.588819441196044
S27904,4.9,85.4,85.1,Yes,Doctorate,No,80.02841476634606,87.70414348950581,91.79066184248941
S27905,10.7,72.3,67.3,Yes,Bachelor,No,68.0169313161491,66.62357445143584,68.07911199432512
S27906,6.5,60.6,49.6,No,Doctorate,Yes,46.10368396308042,46.002338205012954,44.45225422040352
S27907,3.9,67.1,54.3,Yes,Bachelor,No,48.1981317346189,52.31704447667133,50.7459822036807
S27908,5.7,71.6,90.2,No,Associate,No,85.89446060964492,89.35769762887182,98.5840871109182
S27909,7.3,87.2,61.9,Yes,Doctorate,Yes,59.177614541120704,64.95618977893797,60.872915503339
S27910,16.2,71.6,88.2,No,High School,,94.42347263511927,87.34190115008532,95.92445394084358
S27911,7.1,53.6,68.3,No,Bachelor,Yes,65.4452980025367,62.940547752145974,69.40086730338885
S27912,3.6,108.3,71.6,Yes,Bachelor,Yes,65.24229874860887,79.92350811052569,73.7838987542643
S27913,10.7,81.2,56.9,Yes,Associate,No,57.55738711248334,58.4567804727668,54.21096167834194
S27914,10.1,102.2,77.2,Yes,Bachelor,No,77.34590330338838,84.00506208312852,81.25159595307741
S27915,7.5,53.1,47.0,Yes,High School,No,44.53973493994901,41.537462249155595,41.013664717845245
S27916,9.2,69.9,53.8,Yes,Associate,No,52.993882670769366,52.53201123003528,50.06660976901205
S27917,14.9,78.8,70.3,,Master,Yes,75.18113542998285,71.25435412872102,72.05261748025977
S27918,13.4,88.2,60.6,Yes,Master,Yes,63.953528826995885,63.88964884261124,59.14403756108211
S27919,12.9,37.3,65.5,No,Bachelor,Yes,68.42115103436865,56.06276122194369,65.67915962526989
S27920,4.1,37.8,73.0,No,Associate,Yes,67.08160607739885,63.71134967430841,75.65712282976698
S27921,24.4,61.8,64.4,Yes,High School,Yes,78.83274030857662,61.09322471340257,64.21072884818696
S27922,15.3,85.9,66.3,,Associate,Yes,71.55626105137111,69.03411856372023,66.74154038031759
S27923,12.6,75.27632340559882,92.7,No,Master,Yes,95.28514281595436,89.33579972049549,100.0
S27924,4.2,72.5,35.1,No,High School,,29.278441128013952,34.46518773903784,25.12237484948418
S27925,14.7,76.0,57.7,No,High School,Yes,62.43865056367054,57.9592594579289,55.27385305340231
S27926,7.5,58.4,62.2,Yes,Bachelor,No,59.69435744850336,58.05836472813746,61.255243835966596
S27927,9.962744375740034,104.3,79.2,No,Master,Yes,78.22864597682018,86.52101675571889,83.91805684240728
S27928,1.6,59.1,76.4,Yes,Associate,Yes,67.99610361970359,72.42467558685694,80.1973658811119
S27929,9.962744375740034,33.7,27.4,No,Bachelor,No,21.192584570297452,17.074417325430467,14.883009005593003
S27930,12.2,55.4,81.8,,Doctorate,No,83.99273249413567,76.88825169273177,87.39445164032027
S27931,15.0,58.3,66.6,No,Associate,No,71.63117337635245,62.43219909309404,67.12782646885346
S27932,13.4,78.5,75.9,Yes,High School,Yes,79.32452209897518,76.76824602521866,79.53641996149562
S27933,13.3,75.27632340559882,56.9,No,High School,,60.15409498371474,58.0251516499897,54.19779744468273
S27934,9.7,86.7,74.2,Yes,Doctorate,No,73.87616771520148,77.13394631370292,77.26472619285295
S27935,8.0,112.6,71.1,Yes,Associate,Yes,69.06646492316894,80.49720477313838,73.14612440283064
S27936,11.4,75.6,63.3,No,Master,,64.74447571782696,63.441857405920906,62.73490138381441
S27937,9.962744375740034,91.9,89.4,No,Associate,Yes,93.50704161550138,93.62252153503194,97.54540349459306
S27938,10.0,66.1,99.6,No,,Yes,99.62431127466795,97.37495026017164,100.0
S27939,16.1,80.8,64.3,Yes,High School,No,70.35126009956701,65.74778452105731,64.07664180768417
S27940,8.9,68.0,40.7,No,Associate,No,39.62465368091996,38.95687773525201,32.589881370156874
S27941,5.1,72.0,72.9,Yes,Doctorate,No,67.99860532351975,72.15346011229168,75.5262671672727
S27942,9.9,78.3,53.8,No,High School,Yes,53.748188789794995,54.631747709476365,50.05402379251796
S27943,10.5,94.7,70.0,Yes,Doctorate,Yes,70.52986139129784,74.91949048688035,71.65156656957163
S27944,9.6,73.9,71.7,Yes,Associate,Yes,71.28984966361796,71.43082829417946,73.9495251752143
S27945,16.4,73.9,67.5,Yes,Bachelor,No,73.9032778044113,67.21702418924772,68.34445128602074
S27946,14.0,81.3,49.6,No,Associate,Yes,53.626509903620196,51.16749242245754,44.456261545710554
S27947,2.8,92.6,43.4,No,Bachelor,No,36.24529505689145,47.792957192446295,36.206980782669376
S27948,17.7,46.8,48.5,,High School,No,56.17183507099143,41.45977821328994,43.006018142506164
S27949,-3.7,79.9,63.5,No,Bachelor,Yes,49.79291469585414,64.71955538278193,63.01323950456655
S27950,20.8,48.4,86.6,Yes,Associate,No,97.35512186426249,79.94454625969615,93.79218456211335
S27951,8.6,101.2,60.5,No,Doctorate,No,59.06347243221562,67.0460535224333,59.003904997571134
S27952,9.1,81.8,81.6,Yes,Associate,No,80.6521613167425,83.29373141574122,87.11964080035169
S27953,9.7,99.5,36.0,Yes,Master,Yes,35.6999188051318,42.13293029071307,26.322220625704148
S27954,11.9,41.7,65.44010682523813,No,High School,Yes,67.36613398943904,57.1159247355789,67.82904198487977
S27955,10.0,71.6,89.5,Yes,Associate,No,89.49868399366578,88.65559839673521,97.6600836567587
S27956,9.3,92.4,51.7,No,Doctorate,Yes,51.03302405581367,56.05178472311195,47.25436166543855
S27957,16.5,75.27632340559882,62.4,Yes,Master,Yes,68.94459154678093,69.42068329797328,61.541766569780975
S27958,12.8,82.0,67.1,Yes,Doctorate,,69.92798039875424,68.85222158320849,67.81446379519696
S27959,5.2,66.4,75.8,Yes,Doctorate,No,71.00598072814618,73.66185832749612,79.39620550840678
S27960,13.7,69.6,48.1,Yes,Doctorate,Yes,51.80336957167862,46.75037895596196,42.47623847923546
S27961,12.6,54.2,46.6,,Doctorate,Yes,49.220535015916695,41.389283302950254,40.46080331954715
S27962,7.3,104.3,75.3,No,Associate,No,72.5736313720939,82.61390024601117,78.73571837795171
S27963,14.0,88.0,72.9,No,High School,No,76.86069213181081,76.15650120410304,75.54017916895695
S27964,9.2,71.4,50.6,No,Master,No,49.812136993884806,49.70355208542841,45.786382866198664
S27965,8.9,85.9,74.4,Yes,Bachelor,No,73.2916326393745,77.11968084734625,77.53452373484637
S27966,8.8,72.8,63.0,Yes,Doctorate,No,61.75543441283533,62.4477346563986,62.34866102378304
S27967,-2.1,69.0,51.5,No,Master,No,39.359409715238,49.99328126260749,47.01472755397242
S27968,7.4,59.9,52.6,No,Associate,No,49.96650333532699,48.8229226006725,48.472602502300006
S27969,13.6,60.2,60.5,Yes,Master,No,64.065866210628,56.810407487068204,59.000566554636855
S27970,9.9,82.6,100.0,Yes,Associate,No,99.88794378548118,100.0,100.0
S27971,3.6,96.0,68.2,No,Master,Yes,61.77406785072125,73.4376875352741,69.28218399434972
S27972,14.8,68.3,52.7,Yes,Bachelor,No,57.52315627596019,51.017984743927634,48.61143104445897
S27973,9.962744375740034,59.1,53.1,No,Master,No,51.60699920228302,49.13581283121112,49.13595770139385
S27974,3.9,94.0,74.4,Yes,Associate,No,68.29212254669238,79.16227954344924,77.53306981062804
S27975,21.0,76.6,63.9,Yes,Doctorate,Yes,74.93006230835508,64.29519242309948,63.54114036607424
S27976,4.7,30.4,64.4,Yes,,No,59.13413702756122,53.238659332774276,64.1961555267471
S27977,14.4,60.9,65.44010682523813,No,Associate,Yes,69.83756438166668,61.91377289261666,63.21201772317791
S27978,6.2,84.4,47.0,Yes,High School,Yes,43.153429495726975,49.34283535938844,40.99700402763562
S27979,10.7,59.2,66.4,No,High School,No,67.07913417286912,62.451333422790704,66.86552244384112
S27980,5.5,76.0,96.2,Yes,Bachelor,Yes,91.68909518315913,96.45594068319878,100.0
S27981,3.8,50.1,63.3,No,Associate,No,57.103479093631705,57.07878271284408,62.72678286443747
S27982,12.6,66.8,63.6,No,Doctorate,No,66.21101272335704,61.54276654963228,63.13335584788552
S27983,12.0,53.3,74.1,No,Bachelor,Yes,76.126452725672,68.66547909869716,77.14118508865191
S27984,15.7,50.4,64.9,Yes,Doctorate,Yes,70.62324722109533,58.74162601731742,64.86760725471919
S27985,9.8,59.8,51.8,Yes,Bachelor,Yes,51.62809034852068,48.006790923887756,47.41352303187289
S27986,21.1,92.5,57.9,,Bachelor,Yes,69.00175897063245,62.26316882014624,55.53717353909255
S27987,11.3,83.3,56.9,Yes,Associate,No,58.241733337185174,58.98469424669626,54.19059429997131
S27988,12.8,116.0,77.5,No,,Yes,80.33387340618606,87.75911503559237,81.6565075171725
S27989,3.2,63.0,55.7,Yes,Bachelor,No,48.90785377446386,52.7111891642038,52.6109732907021
S27990,6.9,95.4,47.6,No,Master,No,44.529578424387346,52.69594209157317,41.79383895151385
S27991,12.6,112.2,82.1,,Associate,No,84.69839850257988,91.39104418553512,87.81534450321499
S27992,9.6,97.4,78.0,Yes,High School,Yes,77.57886118793209,83.5897963134369,82.32146825891319
S27993,10.9,97.7,69.5,No,Associate,No,70.43841567517318,75.17852959024877,71.00280681057409
S27994,9.962744375740034,77.4,54.6,No,High School,Yes,50.51753122142903,55.2040012887151,51.128339434133665
S27995,10.6,79.6,65.44010682523813,No,Bachelor,Yes,66.04984169259625,66.59757140553543,52.98568248590304
S27996,10.6,56.6,65.44010682523813,No,High School,Yes,66.03283628319681,60.83460273988918,76.57152283242415
S27997,4.1,21.6,99.8,Yes,Doctorate,Yes,93.8978249005738,86.43972865717878,100.0
S27998,13.2,79.1,67.2,Yes,High School,No,70.41274922340295,68.22193424912193,67.9307225922984
S27999,9.962744375740034,55.8,67.5,Yes,Associate,No,58.999675265410154,62.702398961825395,68.32292779017486
S28000,10.9,66.5,53.2,No,,Yes,54.12119040298842,51.07458167934756,49.27767035601501
S28001,18.8,58.5,30.5,No,Bachelor,No,39.3279634691275,26.369614648971417,19.00820043911242
S28002,13.4,81.5,61.3,Yes,High School,No,64.7027526890954,62.92035986662148,60.064773189622514
S28003,13.4,71.0,33.9,No,Master,No,37.27149623018552,32.90196949761875,23.530433370816233
S28004,5.5,100.1,76.8,Yes,Associate,Yes,72.31286662525658,83.08693562446844,80.73185661339997
S28005,18.8,60.5,70.2,Yes,Bachelor,No,79.0453102657643,66.58405706572606,71.91685461039725
S28006,16.9,78.6,65.44010682523813,No,Master,Yes,72.32369729824957,66.34297995032912,61.276566333114594
S28007,5.8,71.2,77.1,Yes,Bachelor,,72.88204988552216,76.14448244332974,81.14907461853781
S28008,7.6,69.1,65.44010682523813,Yes,Master,,63.06629061616375,63.968995022101545,71.2667329465089
S28009,16.3,73.5,65.2,Yes,High School,No,71.47328022463344,64.8149717015535,65.27132601929524
S28010,19.0,105.4,61.5,No,Bachelor,Yes,70.48073689158379,69.10248326699696,60.33935366324258
S28011,3.7,91.9,63.9,Yes,,No,57.57656982454856,68.11543619648334,63.54672944155144
S28012,5.0,65.9,91.8,Yes,Master,No,86.78144615137711,89.51846989865965,100.0
S28013,9.3,62.8,66.2,Yes,Bachelor,Yes,65.48106621788915,63.14622269632047,66.5850765671015
S28014,-0.9,59.4,73.7,Yes,Bachelor,No,62.84452985278743,69.78827037058554,76.5957214744061
S28015,10.1,77.3,94.1,No,Master,Yes,94.19522580104712,94.6782335116342,100.0
S28016,15.9,44.7,50.4,,Doctorate,Yes,56.32871757014992,42.81913624816873,45.537472558781204
S28017,9.962744375740034,70.7,21.0,Yes,,No,13.806814918821253,19.92237653214988,6.332826377972387
S28018,10.6,82.6,66.4,Yes,Associate,Yes,67.03553482487544,68.31033486832288,66.87854834043785
S28019,7.1,60.5,75.4,,Associate,No,72.49114647502344,71.77273068811749,78.85420978614313
S28020,9.962744375740034,75.8,52.2,,Bachelor,No,60.39972974376959,52.403253071001636,47.93537074124381
S28021,7.2,80.3,72.7,Yes,Master,No,69.85104068933475,74.02700089450394,75.25301191794681
S28022,17.6,39.8,84.6,Yes,Associate,Yes,92.19496543874291,75.78902386068951,91.1347416967611
S28023,9.962744375740034,79.1,38.6,Yes,Associate,,35.612724645943864,39.63214226915416,29.81615886920887
S28024,13.9,65.8,49.8,Yes,Master,No,53.65587902667065,47.505681862605705,44.724447199937444
S28025,11.3,111.9,70.6,,Master,Yes,71.8597280918135,79.83740060188958,72.48078367996501
S28026,9.3,79.0,50.4,Yes,Master,No,49.70863666742849,51.39055429093849,45.530407920050365
S28027,6.0,56.6,65.44010682523813,No,Bachelor,,61.487463979968254,60.8455839725039,63.08016775457656
S28028,11.6,38.7,70.1,Yes,Bachelor,No,71.71547710658946,61.01474542728778,71.81031856743824
S28029,7.8,74.0,47.2,Yes,Bachelor,Yes,44.997323687575445,46.95217572401962,41.253086086899316
S28030,6.6,101.1,36.7,,Master,No,33.251168875959316,43.230377382827434,27.27608019350255
S28031,17.4,62.9,57.5,No,High School,No,64.8636137068786,54.474675776686965,55.004008717327004
S28032,12.7,81.3,68.9,Yes,Associate,No,71.63765113746614,70.47302996977893,70.20980385828753
